	MEP.1	MEP.2	MEP.3	MEP.4	MEP.5	MEP.6	MEP.7	MEP.8	MEP.9	MEP.10	MEP.11	MEP.12	MEP.13	MEP.14	MEP.15	MEP.16	MEP.17	MEP.18	MEP.19	MEP.20	MEP.21	MEP.22	MEP.23	MEP.24	MEP.25	MEP.26	MEP.27	MEP.28	MEP.29	MEP.30	MEP.31	MEP.32	MEP.33	MEP.34	MEP.35	MEP.36	MEP.37	MEP.38	MEP.39	MEP.40	MEP.41	MEP.42	MEP.43	MEP.44	MEP.45	MEP.46	MEP.47	MEP.48	MEP.49	MEP.50
Pxk	1.11779955537274	1.03142157953142	0.0	0.0	0.0	0.0	0.750572242484882	8.10378220343635	1.51091320365075	0.698956986510831	5.95991930929008	0.815777312783049	0.0	6.93967931835206	0.0	0.265058522796752	2.79241931484846	4.17443340335571	0.53588837161403	2.96855922774143	2.25906480798302	0.0	7.7188338559457	2.13734355867661	2.04876416265555	0.0	0.0	1.25026081655982	8.0562699458968	0.0	0.0	0.0	2.09010928657547	1.64136491496354	3.90917693107202	7.00635291024216	1.21836199616517	0.0	1.44807909018325	1.51282100717807	0.445915133968274	0.0	6.09908405804013	0.0	0.0	0.0	2.85869796564912	0.0	6.94946987059694	0.0
Prkaa2	2.17327829085721	0.0	0.0	0.0	0.0	0.0	0.0	1.12528129353233	0.0	0.391399720994457	0.0	0.464797007839454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.758250205119562	0.0	2.96329364927602	2.04876416265555	0.418366921584183	0.0	0.0	0.0	0.0	0.649822900537709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559458523052089	0.0	0.450588387965346	0.577298206453727	0.985733581736737	0.920957881272264	0.0	0.612045052945247	0.0
Zfp940	0.0	0.605986074852305	0.0	1.11581642625462	0.0	0.0	0.0	6.76953148002211	0.0	0.698956986510831	0.926517836479793	0.0	0.334087062597004	0.6572325959489	1.26206226688348	7.05640513748142	2.79241931484846	1.12187688292588	0.0	0.0	0.623841567814932	2.15613428900555	0.649117408035887	3.24774228910565	4.41912357990415	0.0	1.44645197867883	0.0	0.0	0.0	0.0	0.585370320101992	0.0	8.690919265369	0.952273439194551	0.442903931711657	0.0	5.48962183027058	0.0	0.946234883999621	0.445915133968274	0.0	6.29196460867087	0.0	0.0	0.985733581736737	0.920957881272264	1.09617286156514	0.612045052945247	0.914646549532655
Satb1	1.73998390515806	1.62670767955894	1.39134453143144	0.663197111593721	1.36328372303858	2.23312659891773	2.14153095597519	0.0	1.79349572262438	1.16778278851321	1.88832383702571	0.815777312783049	1.35810182440135	0.6572325959489	1.26206226688348	1.27010642557852	1.57335930534259	1.74527963666374	1.70007266698299	3.11785858945585	1.74166814424498	2.7074150494155	1.71054047473621	4.16972948616608	3.58271238966585	0.742288987970251	2.15404506970566	1.25026081655982	0.585292988255877	0.365029672476707	0.0	0.585370320101992	0.0	1.04250718511298	1.92780472125185	1.28531395891312	2.65702150166403	0.0	4.60490222195881	3.22365997638079	1.06110822751501	0.961572944047083	3.10879358967391	1.83438052226967	1.79088128553424	0.0	3.17637828835242	1.09617286156514	1.37031649521715	1.46999761345584
Ahctf1	7.70934566448127	9.4946271990182	9.08523065810791	9.12496551935914	9.12038455562687	9.10020145317112	9.2243696294696	9.58450228823789	10.1111476481116	9.3308399946581	9.23949714782591	8.78398855161292	8.73560909897642	9.43647929315519	9.62258233403428	9.27980582152507	3.8906198654102	8.55550724171138	8.35966006892933	6.56801224319295	8.3071912331243	2.54598448955	8.53047396559802	4.81742358204782	9.1638918796183	8.97034729442442	8.17560818038938	7.96907454325066	6.07779215261845	9.05267358787072	7.00506903891874	9.60020450697114	8.20066467974269	4.60381573167969	7.40331446096145	9.52748026372268	9.39880036224906	8.7430744228058	6.20152997102698	3.22365997638079	8.41551881342961	6.16155886868048	8.57043039053052	9.58825542585908	7.50448717592767	0.985733581736737	8.53818650284799	9.1372648980402	7.59109594746967	8.60570933321652
Gm4759	1.11779955537274	0.605986074852305	2.55328461353065	0.663197111593721	0.478376714664572	1.15952539537348	0.0	1.12528129353233	0.0	0.698956986510831	0.0	0.464797007839454	0.605170886844759	1.10709136794729	0.764848598639104	0.265058522796752	0.0	0.0	0.925748288379185	1.83201016264963	1.17777131081292	2.36418785713521	1.0951933035935	2.96329364927602	3.38025037292595	0.0	0.0	0.0	1.32252291795169	0.365029672476707	0.0	0.585370320101992	1.06069379993623	0.0	0.952273439194551	0.0	1.21836199616517	1.4274093096839	0.0	1.51282100717807	0.445915133968274	0.559458523052089	2.09374498719985	0.0	1.30810291372617	2.29903361401363	0.920957881272264	0.0	0.612045052945247	0.914646549532655
Sncaip	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.669680256525218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265058522796752	0.0	0.0	0.0	0.0	0.444294584134292	0.0	0.649117408035887	0.0	0.0	0.0	1.44645197867883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985733581736737	0.0	0.0	0.0	0.0
Aplp2	9.80385657386537	10.1914020491693	8.741162228034	10.4960681362475	10.670241746676	10.720807120781	9.43958034580604	10.4165289253775	10.294450036179	8.97735985647594	9.13243480812252	8.81719413119896	9.2011601202006	9.75341659065402	7.94085436016627	10.076564395637	7.24006253943236	9.75850310982154	8.02793046350776	8.66367133085955	8.76679929966583	2.8525863944616	2.47136130268079	8.62074641113352	8.53004687530782	8.42545003447058	3.70902460861939	9.30808758373566	10.3070521423006	9.68672691062975	10.25974847645	9.61685119098948	9.26594053723744	8.03766571649112	11.1591635787775	9.69570408947042	10.3039363133325	9.65634427446184	8.79554035518487	2.49420753666972	10.5262076247232	5.47838527284046	2.42171137254985	9.13509556932676	7.20104140968633	6.44738348880496	9.64809629326739	6.69220582053971	8.61094028687305	8.27567013945244
Plekha8	0.0	0.0	2.55328461353065	0.0	0.0	0.0	0.0	0.0	0.0	0.391399720994457	2.20249027740348	0.0	0.0	4.05141332906059	0.0	6.87989559970721	1.57335930534259	0.667346796438756	0.0	0.0	0.0	0.758250205119562	0.0	1.43282906670271	6.39479053118666	0.0	0.0	1.25026081655982	0.585292988255877	5.51177663197673	6.04140106279081	0.0	0.0	3.3975617004482	0.952273439194551	0.0	6.10156638172984	0.0	0.0	0.946234883999621	1.06110822751501	7.93363177016451	0.0	0.0	0.0	3.88014479458037	4.30457030344443	1.09617286156514	0.0	0.0
Gm8995	1.11779955537274	1.03142157953142	2.08626093891368	0.663197111593721	1.74805383042978	2.23312659891773	0.750572242484882	4.47676620047118	0.0	0.391399720994457	1.48613034921511	1.09785984561606	0.605170886844759	1.44951581845053	0.0	0.488895005247506	0.0	0.667346796438756	0.0	3.87332920754859	1.39117322692497	5.66628872907106	2.14053365570608	7.58024108426936	4.30925503493831	0.742288987970251	8.18419161001136	1.25026081655982	0.585292988255877	1.28660948801519	0.649822900537709	0.585370320101992	1.66533311335396	0.0	1.52096965890189	0.781297129754005	2.65702150166403	8.64296641732749	8.20376736938399	2.23491508641476	0.445915133968274	0.559458523052089	2.09374498719985	0.793433972281581	0.988488235659084	0.0	0.920957881272264	9.41486068607281	2.0602360982802	0.914646549532655
Cep68	7.82553341879244	0.605986074852305	7.92398898888781	0.0	0.478376714664572	4.75010399459007	1.2417914337173	5.83588456959038	2.56878043527053	7.37391774836508	3.32291292971909	7.30022202295932	8.06659484322907	1.44951581845053	0.764848598639104	3.24348041258127	0.0	0.667346796438756	1.88713837631973	6.66826431698841	5.47437643077723	7.62979227509901	2.61208746412302	2.96329364927602	3.38025037292595	6.05015995688803	7.72448050213417	0.0	8.46451280177017	0.365029672476707	3.49077041122119	7.3805941366045	0.0	8.78404171814314	7.46568752132785	4.82322286500382	0.0	5.04889120812376	6.20152997102698	2.49420753666972	0.0	4.51038825219062	1.66858716687546	6.46352770705505	7.05387207204343	6.29361475352757	7.74494080532199	1.09617286156514	6.89926062360544	2.18282852322419
Gm1966	0.0	1.03142157953142	1.39134453143144	0.0	0.837015126728841	0.0	2.53037550963678	1.47101111800685	0.692993620069485	0.952330690834648	0.926517836479793	0.0	0.0	0.6572325959489	0.764848598639104	0.488895005247506	2.30799301970087	1.46699181584107	0.0	1.83201016264963	0.239183335405525	0.0	0.649117408035887	1.43282906670271	0.0	0.418366921584183	0.0	1.25026081655982	0.585292988255877	0.656099304823085	0.0	1.00061168584868	1.06069379993623	0.0	1.52096965890189	0.0	0.0	2.13068905704873	0.0	0.946234883999621	0.0	1.75214054851814	0.0	0.0	0.577298206453727	0.985733581736737	0.0	2.74186400808545	0.612045052945247	1.46999761345584
Ociad2	0.0	0.0	0.0	0.663197111593721	0.0	1.15952539537348	0.750572242484882	0.0	6.99333573057737	0.0	0.0	0.815777312783049	6.38099102932811	0.0	0.0	0.488895005247506	0.0	0.0	6.66906874554832	1.83201016264963	0.623841567814932	0.0	0.0	0.0	0.0	0.0	0.0	1.25026081655982	7.28175563337068	0.89818850061877	0.0	0.0	0.0	0.0	0.0	5.36617618122427	1.86933752889922	1.4274093096839	0.0	6.65961702111875	0.445915133968274	0.559458523052089	0.0	5.17765312376112	0.0	0.985733581736737	0.0	0.0	4.74914743716112	6.98510439885314
Gng11	0.0	1.03142157953142	0.0	0.663197111593721	0.0	0.0	0.750572242484882	3.1175894821947	1.79349572262438	0.0	0.0	0.464797007839454	0.334087062597004	0.0	1.26206226688348	0.488895005247506	0.0	0.0	0.53588837161403	1.43663377917079	1.28841444993494	7.69382488707141	1.71054047473621	3.24774228910565	1.36107039534917	0.418366921584183	0.0	1.25026081655982	0.0	0.0	0.649822900537709	0.0	0.0	1.04250718511298	0.0	0.0	1.21836199616517	1.4274093096839	2.15603751115155	2.49420753666972	0.786057492270879	2.63479674846516	6.95553671575503	0.450588387965346	0.0	0.0	0.0	1.09617286156514	5.72207186662666	1.46999761345584
Stt3a	9.4358013140598	9.97574770019941	8.71353583173451	10.1653268081201	9.72774932520289	9.03383003131328	1.89911381068895	10.5384338604915	9.03994077233932	9.74391961772298	9.07817493231091	9.90009580716871	9.45577790268494	9.99446431912442	3.11954017436235	9.22640115338297	9.43996586011166	10.5921919646793	8.18558584536921	7.78913067142923	5.58690430795783	9.49065831374695	8.77275712229558	6.30722412222841	8.80260352331551	9.23966197211586	4.92273475880225	10.4474866074121	9.68047012666631	8.2500859377255	8.63508679170114	10.8408199283079	4.28250542184696	2.3893511312909	8.95567100024939	7.12251766124863	8.71063258473696	8.76004139019842	2.15603751115155	3.98453462255096	9.87337372041691	6.88851880926368	7.96866143821258	8.1590955737392	8.36281593767876	8.97700557134767	9.30110117145266	5.57448281653177	8.64941995492574	9.17293941732116
Tor1aip2	6.86845914644513	3.64205587382077	2.08626093891368	8.58214270197401	7.88336898207386	8.86848691731747	4.22835396157664	8.69729769224304	8.20824086221282	9.05549342601821	7.72628486744531	9.09301236299447	8.20297132772989	7.37536627284119	8.74216157230532	9.32269612426191	3.15443324313626	9.35928127438926	8.9796104127759	7.58624801738319	9.29044385767867	9.11593254686322	7.81297407585338	4.16972948616608	6.87144959708523	8.29554563937121	8.27538512382471	1.9098454760789	7.32291313734961	8.68191743316896	7.89985109271117	2.90795068630716	8.00109619047691	7.82488422494355	8.9199159829779	9.18053679137466	8.45102425914376	10.2755436737893	2.98436713607141	8.46811519525583	9.75560886952165	7.72980651921839	2.91400829796674	9.60465197748348	8.7334940753009	5.05963909582954	7.48924103511676	2.1419573139368	9.37770786514841	7.7730492819702
Zfat	1.11779955537274	0.0	0.0	0.0	0.0	0.0	0.0	0.669680256525218	0.0	0.698956986510831	0.0	0.0	0.334087062597004	1.44951581845053	0.764848598639104	0.488895005247506	0.0	6.32912705740678	3.03515836554228	6.50162194568156	6.54699289980926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.585292988255877	0.365029672476707	0.0	1.32266208679022	1.06069379993623	0.0	0.952273439194551	0.0	0.0	0.0	0.898574153516471	0.946234883999621	5.08568762246298	1.27569125977682	0.0	0.0	6.6281674119461	1.5659090861475	0.920957881272264	0.0	0.0	0.0
Pias3	1.11779955537274	0.0	2.08626093891368	0.0	5.29049798463846	1.15952539537348	0.0	0.0	0.0	4.67928670093488	0.0	6.84595346419839	6.71026404045134	0.0	0.764848598639104	0.488895005247506	8.07538143264197	0.0	3.32145091016921	0.890207491621803	0.623841567814932	0.758250205119562	0.0	5.91865964228462	1.36107039534917	0.0	0.0	6.04014020328546	0.0	0.656099304823085	0.649822900537709	0.0	6.9381052648065	6.47514563612064	0.0	6.73180712044127	0.0	0.0	1.84505556649268	0.0	0.445915133968274	6.63021922034704	0.0	0.0	0.577298206453727	0.0	0.0	8.39519605904496	7.22896909362364	7.6061347618942
Igdcc4	0.0	0.0	0.0	0.663197111593721	0.0	0.0	0.0	0.0	0.0	0.698956986510831	0.926517836479793	0.0	0.334087062597004	0.0	0.764848598639104	0.265058522796752	0.0	0.0	0.53588837161403	1.43663377917079	0.239183335405525	0.0	0.649117408035887	0.0	0.0	0.0	1.44645197867883	0.0	0.0	0.0	0.0	0.585370320101992	0.0	1.04250718511298	0.0	0.0	1.21836199616517	1.4274093096839	0.0	0.0	0.0	0.559458523052089	0.0	0.450588387965346	0.0	0.0	0.0	1.09617286156514	0.0	0.0
Ppap2b	1.11779955537274	0.605986074852305	1.39134453143144	0.0	0.0	1.15952539537348	0.750572242484882	0.669680256525218	0.0	0.0	0.0	0.0	0.0	0.6572325959489	0.0	0.0	0.0	0.0	0.0	2.96855922774143	0.0	0.758250205119562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.442903931711657	0.0	0.0	1.84505556649268	0.0	1.29202287496832	0.559458523052089	0.0	0.450588387965346	0.0	0.0	0.0	0.0	0.612045052945247	0.0
Gfra1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391399720994457	0.0	0.0	0.334087062597004	0.6572325959489	0.0	0.0	1.57335930534259	0.0	0.0	0.0	0.0	0.0	0.0	1.43282906670271	1.36107039534917	0.0	0.0	0.0	0.585292988255877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559458523052089	1.0631685229994	0.0	0.0	0.0	0.0	1.09617286156514	0.0	0.0
Zfp445	0.0	5.45304118660169	8.11347740294931	0.0	0.478376714664572	0.0	0.0	0.669680256525218	5.42395298150544	0.0	0.926517836479793	5.10646714369876	0.0	0.6572325959489	0.764848598639104	0.0	0.0	0.667346796438756	2.0527089019418	0.0	1.74166814424498	0.0	2.74029838957702	1.43282906670271	4.94515735992216	0.0	1.44645197867883	0.0	0.0	0.365029672476707	0.649822900537709	1.00061168584868	0.0	1.04250718511298	7.84583652208324	0.0	5.48494972519597	0.0	0.0	0.946234883999621	0.445915133968274	0.0	0.0	0.450588387965346	6.20601323013072	1.97854711767802	0.0	0.0	0.0	0.914646549532655
Slc39a10	0.0	5.03752016273055	1.39134453143144	0.663197111593721	1.36328372303858	1.15952539537348	1.2417914337173	1.98316760584382	0.692993620069485	8.6458566084852	0.0	0.464797007839454	1.20345007953161	0.0	0.0	7.17591949059912	0.0	5.76875629952708	1.23235618902029	5.9841635643142	1.05793262552848	0.0	8.85117782755686	0.0	2.51254823086886	5.08612835799461	6.73128583698691	3.2130463442057	0.0	0.656099304823085	0.0	8.28662141274561	1.06069379993623	0.0	0.952273439194551	0.0	6.83010351996797	0.0	0.898574153516471	0.0	5.18956502668201	7.30627782579264	1.0631685229994	6.31200916222527	0.0	2.5611061532444	5.26759659813482	0.0	1.04043553429504	6.13007339301081
Cav1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6572325959489	0.0	0.0	1.57335930534259	0.667346796438756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.649822900537709	0.0	0.0	0.0	0.0	0.442903931711657	0.0	0.0	0.0	1.51282100717807	0.0	0.559458523052089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ezh1	5.54337620178989	0.605986074852305	1.39134453143144	0.663197111593721	7.85424927713277	0.0	0.750572242484882	0.669680256525218	0.692993620069485	1.80460006358894	6.55105968868656	2.26340450477697	1.49776881555065	0.0	9.5260078144619	6.87246486141013	0.0	0.667346796438756	0.53588837161403	6.09638775862154	3.00587579645811	0.758250205119562	0.0	6.94699324499083	2.86295276552314	7.43666099670543	0.0	5.58137247334462	0.585292988255877	0.89818850061877	1.43665584762641	0.0	1.06069379993623	0.0	0.0	4.29906595924904	0.0	2.13068905704873	1.44807909018325	8.00454151262723	0.786057492270879	1.53349555968325	1.66858716687546	0.793433972281581	0.577298206453727	5.46382123380751	2.45071241132878	1.09617286156514	1.04043553429504	3.30028069418016
Tnpo1	5.0265453335036	3.44868362018525	7.20056258481138	3.90747850690949	8.05954156730141	7.58680293794753	7.81279914548776	9.51165175391171	7.14560293613426	9.6384239366084	5.75863069003517	6.9427435786914	5.7024795362309	6.30199671254022	0.764848598639104	7.32309352971436	2.79241931484846	7.86616049820291	4.98133922024456	8.69074116973878	9.14132510373194	0.758250205119562	4.70050492194422	8.30904259650199	7.06979174415184	7.13557364717801	2.98212273010478	7.41445559201463	9.1289837855085	8.56504665881245	7.79287178642722	8.64507624574578	2.09010928657547	7.28291613720273	6.56211930398412	7.58622181252057	6.3089324986852	8.58066201015961	1.84505556649268	2.71392117787953	8.66503347086507	8.29302350831391	2.09374498719985	9.56609938947895	9.18393762386016	1.5659090861475	5.62182000955972	7.636545258854	6.49671316756484	2.84714511197235
Gm5111	1.11779955537274	0.0	1.39134453143144	0.0	0.478376714664572	0.0	0.0	0.669680256525218	0.0	0.698956986510831	0.0	0.464797007839454	0.334087062597004	0.0	1.26206226688348	0.0	0.0	0.0	0.53588837161403	0.890207491621803	0.0	0.758250205119562	0.649117408035887	2.13734355867661	2.86295276552314	0.418366921584183	0.0	0.0	0.585292988255877	0.365029672476707	0.0	0.0	0.0	0.0	0.0	0.781297129754005	1.21836199616517	0.0	0.0	0.0	0.0	0.0	0.0	0.793433972281581	0.577298206453727	0.0	0.0	0.0	0.0	0.0
Ankrd50	0.0	0.0	0.0	0.0	4.79368340357144	0.0	0.0	0.0	0.692993620069485	0.0	0.0	0.0	2.44091256966794	3.64859103588863	0.0	0.0	2.30799301970087	0.0	5.0996219172199	0.0	0.0	0.0	0.0	1.43282906670271	0.0	0.418366921584183	0.0	0.0	0.585292988255877	0.0	0.0	0.0	0.0	0.0	1.52096965890189	0.0	7.65356453629347	2.60143478321611	0.0	2.71392117787953	0.0	0.0	0.0	0.0	0.0	7.2661298862693	6.86102468137477	0.0	0.612045052945247	0.0
Vps4b	2.17327829085721	7.92299851617039	4.66382597722401	7.07298116533302	5.020325170957	1.79397017868354	3.65556028659543	1.47101111800685	7.68455706667711	8.51922405247292	7.15387838444549	7.27565779408026	8.33340161975983	7.93038241737433	8.39793638288505	7.84999288919188	2.79241931484846	6.96693291347385	0.925748288379185	7.72656109304339	7.34171849696835	2.8525863944616	7.84541500213939	8.39168158469665	7.01834564153617	7.93009185158701	9.45429954609274	0.0	6.97826329480153	9.91210617576212	7.66523877647358	7.35876766221618	7.59402888233604	5.36711097022331	0.952273439194551	7.85384273540157	8.46192270561006	4.16159182768329	8.38625022313669	2.90455390152689	7.20988443770488	6.235983777799	8.03008346378429	7.81607272484282	6.99943092604658	8.84483054084687	7.67097796606694	7.30401631745917	6.40072630652813	1.86999831453164
Fam109b	1.11779955537274	8.27628758098123	8.9064486151438	2.64438532072549	2.30210030421932	1.15952539537348	8.2152303960375	0.0	8.32380560796592	0.391399720994457	7.01007451036736	1.09785984561606	1.03020741099344	1.10709136794729	1.26206226688348	0.0	0.0	7.60799128941243	7.36797945567	6.64384680965223	1.88942093999251	3.67292812603571	8.5238077712003	2.13734355867661	2.86295276552314	2.59603082413467	7.65207694815597	2.36079484234799	0.585292988255877	7.55345549718876	0.0	0.0	1.66533311335396	0.0	4.99332740176662	7.06172888989534	2.93246172128986	8.26918840211831	0.0	8.5524475379163	6.14772054330005	3.78558526686079	6.37005386408062	0.793433972281581	8.1937080587719	1.5659090861475	1.47858046269593	9.24940167323208	7.56717621860181	8.32428718433169
Neurl3	1.73998390515806	1.35955269455792	2.08626093891368	0.663197111593721	0.837015126728841	0.0	0.0	3.46496179809212	0.692993620069485	0.0	0.0	0.0	1.03020741099344	0.0	1.26206226688348	0.488895005247506	2.30799301970087	1.12187688292588	1.23235618902029	2.61368629240439	1.74166814424498	0.758250205119562	3.06810511351334	5.05724947234326	4.06070194514399	0.742288987970251	0.0	1.25026081655982	1.8080630169529	0.656099304823085	0.0	1.00061168584868	1.06069379993623	1.04250718511298	0.0	0.781297129754005	2.93246172128986	2.60143478321611	0.898574153516471	8.02521981606012	0.0	0.0	1.66858716687546	0.450588387965346	0.988488235659084	3.14446411649551	0.920957881272264	10.3535994977722	0.0	0.0
Slc44a2	0.0	7.2515810652689	2.90552836394664	1.9700954484393	0.837015126728841	3.0709106173969	0.750572242484882	7.66971484269341	1.79349572262438	0.952330690834648	8.59429574127406	1.09785984561606	1.35810182440135	4.44453224355574	7.00284745677094	6.59994202765999	8.69340833131465	6.61536744822168	8.55865705671898	4.0322743860992	2.08604929091182	6.4154109121625	1.71054047473621	3.86770362718688	4.86975422946207	1.42334669252279	1.44645197867883	1.9098454760789	0.585292988255877	1.28660948801519	7.20189576479298	1.00061168584868	5.73131501329817	0.0	7.77370766571304	6.87560096451781	2.31628234163535	6.89813949697978	9.33087572503831	2.90455390152689	7.60290667244902	7.10751967930283	4.36536224055594	2.10412777582977	0.577298206453727	8.09036992609829	2.85869796564912	8.93747179062899	8.77654909849636	2.18282852322419
Fam132a	11.204593718548	12.2165034769259	8.39664200328942	12.3706587038932	11.6028053785216	11.1183860449352	9.09170806915991	11.8597798136812	12.0994645551251	11.209703277883	11.2039522113738	11.3574693916954	12.092687983541	12.303450870698	3.90533485870298	11.3857242426675	9.22338035598743	9.55019732446922	9.033857108425	8.4479287933363	10.4652202614357	7.34692558145438	8.75389217442062	5.70023668251737	11.522787128583	10.7720426276281	6.65923166599337	7.65056652003128	10.7186670702188	11.2221367461617	9.70091359076144	11.6437257588209	7.56949556311654	8.99352153283433	12.3456162405485	10.8983927615704	11.7030303869681	3.24003412984782	3.507245544632	7.86812004465755	11.5159382904871	8.36111680499413	3.2803810095506	10.8582529709194	10.6310868086074	2.78281113416808	10.8749617903792	6.76947385792027	8.7748096381602	12.1610245984698
Ube2cbp	0.0	3.0545466530064	8.89173291850834	1.73740655010096	0.0	8.31890670754455	7.315880734848	1.12528129353233	7.27760029143499	7.3073467104268	1.88832383702571	0.0	6.05322963459842	7.30866577791286	1.26206226688348	0.265058522796752	4.2314107047135	1.12187688292588	2.0527089019418	6.70413276973953	8.46864586209473	8.04678481156597	3.41407394402409	3.24774228910565	2.04876416265555	1.88413345263162	0.0	2.36079484234799	3.17080613335293	7.41671976316126	4.53543388423333	8.20579011231598	8.71855554694952	2.06330016229068	3.08395450244385	0.0	9.1918056522379	8.36101732048436	0.898574153516471	1.91858178957734	7.49697549547221	1.75214054851814	1.0631685229994	0.0	6.53937286405802	0.985733581736737	1.8797512249585	0.0	0.0	3.835581307837
Cav2	1.11779955537274	0.0	0.0	0.0	0.0	1.15952539537348	0.0	0.0	0.0	0.391399720994457	0.0	0.0	0.334087062597004	0.0	0.764848598639104	0.265058522796752	0.0	0.0	0.0	0.890207491621803	0.239183335405525	0.0	0.0	0.0	0.0	1.0066511787253	1.44645197867883	0.0	0.0	0.0	0.0	0.585370320101992	0.0	0.0	0.0	0.0	1.21836199616517	1.4274093096839	0.0	0.0	0.445915133968274	0.0	0.0	0.450588387965346	0.577298206453727	0.985733581736737	0.0	0.0	0.612045052945247	0.0
Marveld1	1.11779955537274	0.0	0.0	0.663197111593721	0.0	0.0	0.750572242484882	0.0	1.15915715031611	0.952330690834648	0.0	0.0	0.605170886844759	0.0	0.764848598639104	0.0	6.90156825949044	4.86943614852712	0.0	0.890207491621803	0.783496307686638	0.0	0.0	0.0	2.04876416265555	6.58804208728376	0.0	0.0	0.0	2.75663101127378	0.649822900537709	0.585370320101992	0.0	5.16886413730657	0.0	1.05520479357602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.450588387965346	0.577298206453727	0.0	0.0	0.0	0.612045052945247	0.914646549532655
Pfkp	0.0	0.605986074852305	1.39134453143144	0.0	0.478376714664572	7.12091175710992	0.750572242484882	5.67838836580266	0.692993620069485	0.0	1.88832383702571	4.23770046560244	1.03020741099344	0.0	1.26206226688348	0.265058522796752	1.57335930534259	0.667346796438756	0.0	2.39703989865437	0.623841567814932	5.20768870795612	0.649117408035887	5.74664702143466	1.36107039534917	0.418366921584183	1.44645197867883	1.25026081655982	0.585292988255877	0.0	0.0	0.0	0.0	1.04250718511298	0.952273439194551	0.0	0.0	0.0	0.898574153516471	0.946234883999621	5.71230033818162	0.0	1.0631685229994	7.03094862362089	0.577298206453727	1.5659090861475	6.33109799619044	1.09617286156514	0.612045052945247	0.914646549532655
Hsd11b1	0.0	0.605986074852305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391399720994457	0.0	1.09785984561606	0.0	0.0	0.0	0.0	0.0	0.0	0.53588837161403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.585292988255877	0.0	0.0	0.0	0.0	0.0	0.0	0.442903931711657	0.0	0.0	0.898574153516471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2810414N06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.35264084403935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11785858945585	0.0	0.0	0.0	0.0	1.36107039534917	0.0	0.0	0.0	0.0	0.365029672476707	0.0	0.585370320101992	0.0	0.0	0.0	0.0	7.2998052542075	1.4274093096839	0.898574153516471	0.0	0.445915133968274	0.559458523052089	0.0	0.0	0.0	0.0	7.02833639631145	0.0	0.0	0.0
Ctse	11.8928618148082	11.6277314258953	5.63508431382277	13.6023135957484	11.9295931417478	9.20344917165268	8.93759113020946	10.2168914798116	11.4447932009076	9.9615691537358	11.042068299125	10.923259741308	11.9153293186517	11.695807995087	7.69043351543834	10.7372910196055	8.21623799009547	7.79535292982384	8.55175603761597	7.03037234365169	4.1067829287416	3.41685737175325	6.84098816205954	5.44274123819381	11.5629881060645	10.3969662385318	8.61713291827162	8.66178295975426	7.93762513009707	10.7091131785701	7.18507163558327	12.2572840889866	4.75821927123046	8.54299803186322	12.4810670394701	10.48478344812	11.0898773070338	8.59963746948273	6.83558512435596	3.89748847421467	10.8636587954118	0.961572944047083	3.69873760989398	10.5067297316932	8.82868335404414	0.985733581736737	9.85430740728558	5.82668926810832	4.77722046029647	10.6458015086761
Ifi205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.985733581736737	0.0	0.0	0.0	0.0
