	GMP.1	GMP.2	GMP.3	GMP.4	GMP.5	GMP.6	GMP.7	GMP.8	GMP.9	GMP.10	GMP.11	GMP.12	GMP.13	GMP.14	GMP.15	GMP.16	GMP.17	GMP.18	GMP.19	GMP.20	GMP.21	GMP.22	GMP.23	GMP.24	GMP.25	GMP.26	GMP.27	GMP.28	GMP.29	GMP.30	GMP.31	GMP.32	GMP.33	GMP.34	GMP.35	GMP.36	GMP.37	GMP.38	GMP.39	GMP.40	GMP.41	GMP.42	GMP.43	GMP.44	GMP.45	GMP.46	GMP.47	GMP.48	GMP.49	GMP.50
Polr2b	5.86047343875978	7.02717940229546	0.730382501581066	2.45284893806624	7.47860066648805	5.59122908888314	8.69150454232208	6.26822879345053	6.2468990394217	1.10201904175974	1.76034424987457	2.4648332005614	6.96887957596383	7.51611441804277	5.75964579844185	6.60364051043067	3.20700216273911	4.24943178054743	5.30646878449781	2.4464215637887	3.13420076904688	7.01140157731729	7.80706271303321	8.62507271776138	7.21776383119459	6.8777766724723	5.89468451270094	7.19759647564647	7.59542557822505	1.67069859337895	8.0429320134387	8.37196508975999	4.49364880196632	2.52640762222017	2.56604854410751	0.0	5.22867858177994	1.34350639868065	3.4664817488802	3.47147913047861	6.82516290442089	6.96938706524191	6.44951163182856	7.86776710436929	5.40119878735476	7.47497817160891	3.59127637739764	6.8288052202814	7.30700733146132	2.18864584503513
Gm20707	0.0	0.0	0.0	0.0	0.0	0.743655904339326	0.0	0.0	6.69428775079564	0.0	0.0	0.0	0.511545932906333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.980014077278177	0.817211916805725	0.0	0.0	1.12620636388176	0.797420952418527	0.0	2.5709456119248	0.0	0.0	0.0	0.0	0.0	4.32520012726909	0.0	0.0	0.0	0.822800858894956	0.0	0.0	0.0	0.0	0.0	0.661245788619251	0.0	0.0	0.0	0.0	1.59328488474161	6.80778952503396
Nit1	0.825073691800591	0.573792624783881	0.730382501581066	8.22559690775333	6.36498885409316	0.743655904339326	3.77144621733794	0.0	7.17122333929471	1.10201904175974	7.83941734421964	0.810186844231269	0.511545932906333	6.00994214992895	0.49153703882075	1.14699603969501	1.74530460816018	0.0	0.612028177988144	7.4929558599129	0.0	2.01720579484121	2.02688373027258	0.782386900187965	5.9383996192806	7.10358587531777	0.0	0.693987302944079	1.50200334981857	0.0	0.425933270541342	1.67236770297154	0.0	0.0	0.691741001338206	0.0	0.0	1.34350639868065	0.877998489585888	0.0	8.07193817132431	0.0	0.0	0.0	0.559976732890676	0.0	1.07400064026488	5.32308675902733	1.59328488474161	0.0
Zfp81	0.0	0.573792624783881	1.86247742563569	1.31710373466391	0.553805582751331	0.743655904339326	0.0	1.03008946685305	0.0	0.653770365763334	6.50051698263542	0.810186844231269	0.27832795920953	3.34972980092622	7.43562352072014	6.43162708903049	0.0	0.0	0.0	0.45510795650219	1.96991632204923	1.33570910752137	1.34347500672802	3.72678337090497	5.48430181934385	2.62432082188917	1.3560612240596	6.18306605568799	1.3021060822326	2.42421652241046	6.86715161953623	0.0	0.0	0.0	0.691741001338206	0.0	9.25120132143562	1.34350639868065	0.0	0.0	0.0	8.05758071189669	3.22666245552425	1.11296381374	8.12364461897106	1.63507353557453	0.0	8.18932988478298	0.0	4.57144338120671
Zfp933	0.825073691800591	3.0577048841952	1.57397393196536	0.0	0.0	0.743655904339326	0.0	0.0	1.08882350253439	2.86908550041695	1.76034424987457	2.00495222173927	1.04540272173043	6.3397218828776	0.0	0.38253531271527	0.0	1.13836980847833	0.0	0.0	0.980014077278177	1.33570910752137	0.0	0.0	5.82256390779442	0.0	0.0	1.16059555685387	0.4504553604672	8.34067666392651	0.0	0.0	1.22989638206685	0.0	1.50878087466048	0.0	0.723969739267883	1.34350639868065	0.0	0.0	1.02226873608716	0.331643362319327	2.7167712664292	1.45646076165329	0.962357180640882	2.38185580313745	2.10962457725417	1.68228845873032	0.0	0.77547603413465
Ocln	0.825073691800591	0.0	0.0	0.0	0.553805582751331	0.0	0.0	0.0	1.08882350253439	0.0	1.13349432641161	0.0	0.27832795920953	0.0	0.0	0.0	0.0	0.0	0.0	0.800554765606753	0.980014077278177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37134564754711	0.691741001338206	0.0	0.0	0.822800858894956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10962457725417	0.0	0.0	0.0
2810029C07Rik	0.0	0.0	0.0	0.0	0.553805582751331	0.743655904339326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684604713656068	1.12189611731354	0.0	0.0	0.45510795650219	0.0	0.0	0.0	0.0	0.0	0.797420952418527	0.0	0.0	0.0	0.0	0.0	0.0	1.22989638206685	0.0	0.0	2.62768063544818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30621023874047	0.0	0.77547603413465
Ggta1	3.8194264195339	8.12369414996497	3.44442636407656	3.99245483078613	0.953008607182362	0.743655904339326	6.46110223794159	2.63476852876913	2.60205845598398	5.96209472878268	1.76034424987457	2.64940153740273	7.64047383474289	3.74552529944228	1.39164007188406	5.24955737857369	7.54581281017904	8.67754094446842	2.06019899194795	5.62102911908468	2.55149713716025	2.66311295831389	7.20039573122975	7.37394469894565	7.73286852879254	1.30800130527133	7.94647892630194	2.41257539156837	6.67449075543257	0.0	8.14797913186932	1.67236770297154	4.80271170043177	0.0	2.02720989654045	6.00449817392564	8.71107779689511	7.57669342078619	3.57188427586685	1.90782505038583	7.23372534708669	8.14184015750013	3.90062512346546	8.81897169832119	4.24954597458743	9.76618428526968	3.71785687474365	0.796145382855203	3.4707684605115	6.10048790826147
Gm14636	0.0	0.0	0.0	6.12134874151766	7.13391214568155	0.0	1.31552126342563	1.03008946685305	0.0	0.0	0.0	0.0	0.27832795920953	5.72654111498648	0.857490531418402	6.23629244984967	0.0	0.0	0.0	0.0	0.980014077278177	0.0	1.34347500672802	1.2868506039632	5.09252540578566	0.0	6.86330856983433	7.39053084384137	1.67754384679726	2.42421652241046	3.3607736674357	0.0	1.22989638206685	4.72213165044324	5.07070155473538	6.45991207055638	0.0	0.822800858894956	0.0	3.8838308113137	1.02226873608716	0.0	0.0	8.48853005130914	0.559976732890676	0.0	5.81411873432574	0.0	1.59328488474161	0.0
Fam168b	7.77213902620836	6.94377862713074	5.47570774468569	5.60682498481817	7.96819931490945	6.9113464556987	6.60044068637733	6.77325385848628	5.75406547672631	8.86572973033519	4.24095702505125	6.6611698678964	1.54354356973716	6.4651332039274	2.21830927624136	3.05087404051592	8.67661253300559	8.01838995210386	1.04041045498852	1.51320112680908	1.55825260022284	4.02147537133365	7.28816875532344	5.06172599197541	7.69219111540239	5.63538969965291	1.73975315292835	4.33272241265162	4.79454161254609	1.67069859337895	8.09459996823988	4.98291224152452	0.0	6.27018590478334	0.691741001338206	1.61923760013546	8.13063394877316	7.6054561598996	1.41988816250163	3.79125897076798	1.61457841404594	8.27659654918355	5.21843224337501	1.45646076165329	7.1434000576646	6.88123483787183	0.0	7.21228807145871	3.91852853713453	5.89151375810558
Mcm6	7.61633754345235	8.84435106937851	7.47275700448166	6.98069865877973	10.4700782594861	6.99762831434326	9.49215268494434	7.89219823934922	8.41036035411598	8.67251324836886	6.61036751802737	4.07229524692918	9.26469490632259	2.70415161264124	9.3052539424793	9.43476089562973	10.452066707177	4.05460352734304	9.54619648260385	9.07356268145111	7.58200640155041	9.05558691813462	10.5195259187822	10.3749442598017	9.74378445130646	10.0070581609715	9.88253822968083	6.85675185976063	10.2390298849413	8.33092591636582	9.92263605840246	9.98860078041686	9.79608982733335	10.8911705621507	9.04340523926662	8.6730364053931	10.7227513193546	10.4291507745767	3.09430610571997	10.411106040963	8.06639934625891	9.0114592031826	10.1524063169203	10.3924720355524	9.47359500770259	10.3702397476607	10.5820430278399	8.39269188042448	8.15708002540313	10.9675536876002
Slc30a4	1.34667388550121	0.0	0.0	1.31710373466391	0.0	1.23194053689991	0.0	1.03008946685305	0.0	0.0	0.0	1.32589123127226	0.0	7.76203332278042	0.49153703882075	0.0	1.12189611731354	0.0	0.0	0.0	0.0	1.33570910752137	2.02688373027258	0.0	0.0	0.797420952418527	0.831817853864619	0.0	6.40182669166209	0.0	0.0	1.67236770297154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.331643362319327	0.0	0.0	0.559976732890676	0.0	0.0	0.0	1.59328488474161	0.0
Atp2a3	6.95953932263898	5.98912095466687	0.0	6.89288476891093	0.953008607182362	0.743655904339326	6.47324178741384	5.75888131549416	7.70689272573422	1.10201904175974	4.04619697030703	7.34863327925861	7.57597276486537	0.940698656006941	7.05012285507121	7.8025662880145	2.51230595468934	4.42105252608344	7.73038555329236	6.09022369148129	4.13193835788984	5.20217809235128	7.07438534444676	3.26898676014273	5.55859700027092	7.79699626265833	9.85607224715281	6.43044063099391	0.4504553604672	8.19777736134985	7.88001445047947	6.0097459317998	9.12769284374122	7.54452218501667	6.73903565125222	4.74961903824437	9.51165301650093	0.0	3.84851593151294	8.71207750071748	1.02226873608716	6.44825639598139	8.18412135005949	6.90225834485244	2.93346616499411	4.978995952194	7.30330020148555	9.10045956275174	6.85784775866869	8.06942180840319
Tomm40	6.04037837797243	6.40125074424208	2.64907075044878	6.40143631240006	6.02479690419934	6.11094302066556	7.91564620621992	5.48447128341605	4.59117702203675	0.653770365763334	4.56584088821472	7.57642014657593	7.11112076797911	7.16043813191207	8.04688571034523	1.33236643625698	8.20497231544644	7.09538984762035	4.7204703309992	7.51066886460486	6.13023921818103	7.45530616378265	6.13325151263422	7.09122531872522	7.39043068387861	8.08270714665408	8.15032308046382	5.77463200254271	7.15439278406185	6.89383674139941	7.30020818066073	7.6442233923476	8.43793457970035	8.37121237212817	4.96099102663147	2.62768063544818	7.40765575044657	4.03357575443809	1.41988816250163	5.71090801923434	5.43547961225191	0.331643362319327	4.14746931055913	7.18188784808514	7.07907362220567	2.05625427899824	7.6982478387807	6.67093087219647	4.53548784715508	7.63566608112381
Tyms	1.72895516002738	9.78164875257506	7.21561720176009	1.99396702477734	7.24043692795524	7.56347379659702	8.44569105933535	7.75972333039995	4.78055263818587	1.44351295627304	2.19587805341456	2.64940153740273	5.87966821738222	6.72544343959667	1.39164007188406	1.33236643625698	7.70067384403735	3.40743043417945	6.89281139945018	7.56818917276121	3.13420076904688	6.38017072556092	9.54149779276749	7.78052105445153	8.62960633326105	6.39905193719633	2.04254170534396	9.20538281051316	7.8434701825969	3.28314374695054	7.77986443113468	7.6442233923476	2.95000308647048	9.61369553101658	5.93764317642397	1.02578236220062	7.85007142532182	6.96327421062474	1.8128972077372	9.06084151363197	1.61457841404594	3.08660295618333	9.15367339967612	8.58124238579537	7.37536455317415	2.87146941388501	6.33233116470596	8.85411273621854	10.0194808463928	8.5900165083628
Wdr19	1.34667388550121	0.983212587321725	1.21297878169714	0.0	0.553805582751331	1.59609584325308	0.0	1.03008946685305	0.0	0.0	1.13349432641161	0.0	0.27832795920953	0.0	0.0	2.01303616853621	0.0	0.0	1.04041045498852	4.20411042979444	0.980014077278177	0.0	0.0	1.9560182363628	1.75089798672838	0.0	0.0	0.0	1.3021060822326	0.0	0.425933270541342	1.67236770297154	0.0	0.0	0.0	1.02578236220062	0.406928819038451	0.0	8.99310559590335	0.0	0.0	0.0	1.92105525631768	0.0	0.0	0.0	1.68280990126173	0.0	0.0	0.0
Ada	1.72895516002738	0.983212587321725	0.0	1.31710373466391	6.69974062379406	0.0	7.11608736298064	5.41569227400495	6.05237886673795	2.7511947218864	1.13349432641161	0.0	0.27832795920953	0.0	0.49153703882075	0.38253531271527	6.44081862198759	0.0	0.0	6.61723927032316	1.55825260022284	4.74995878877083	6.28319780919996	8.50440988385563	5.36515215515923	0.0	0.831817853864619	1.16059555685387	1.06998701527863	0.0	7.37971365445091	1.67236770297154	1.22989638206685	1.37134564754711	0.0	0.0	7.75534044973914	0.0	0.877998489585888	0.0	0.0	1.024166589822	1.92105525631768	7.11083971813008	6.50948420085043	7.58192408438016	1.07400064026488	4.04138003101242	0.0	6.37246111423285
Ttf2	0.825073691800591	1.30175963083815	0.730382501581066	7.74353192975814	1.52196090939155	7.89311438549314	9.10436909350144	4.51634101961596	1.93263298941313	0.0	1.76034424987457	0.0	7.56466631323043	0.0	1.39164007188406	0.934246481893767	1.74530460816018	5.01052729074169	1.04041045498852	1.31239887567389	2.28981635692187	8.15980617717146	2.02688373027258	4.01073129423232	5.55859700027092	5.79730782852122	0.0	1.16059555685387	0.0	2.91667948212562	0.75435954699815	0.0	1.8840128575682	5.16657838679907	0.691741001338206	0.0	0.723969739267883	7.50522898519179	0.0	6.43171189236768	0.0	7.66056264721127	4.14746931055913	1.45646076165329	0.559976732890676	1.03774550821433	7.98928255891071	6.8194283827082	2.33190921012446	1.277097763667
Il12a	2.49307167176627	6.52117985750515	1.21297878169714	1.99396702477734	1.26535191927496	0.743655904339326	1.99198700516314	1.03008946685305	1.93263298941313	7.73157884787936	2.52996560010588	1.32589123127226	6.83007650190879	6.14728174365843	7.76668133168404	8.71114924379131	2.78275259936574	7.43286725159426	7.45863225325856	6.49798556565526	2.96484081647241	0.0	5.51067483723719	0.782386900187965	4.4783971612466	7.11130682609721	0.831817853864619	6.09454396174693	7.15809933432642	1.67069859337895	0.75435954699815	5.55258689792118	2.95000308647048	2.06151190836723	0.691741001338206	0.0	0.983736806886131	1.34350639868065	7.42556054721919	5.20091179666592	0.0	1.19675194887636	4.14746931055913	7.64281052166137	6.73176009476233	5.46511555000422	6.27170884998972	6.85657551615198	7.60485836694517	1.277097763667
Hacl1	0.0	0.573792624783881	0.0	0.0	7.21339717773846	0.743655904339326	4.90852411104899	0.0	5.67671106152929	1.719445362227	1.13349432641161	0.810186844231269	7.30412677945196	1.25046826215613	0.49153703882075	0.0	1.12189611731354	3.23407971736398	0.0	0.800554765606753	0.0	1.33570910752137	5.69324717523989	0.782386900187965	2.18539716476267	0.0	0.831817853864619	1.51260382292336	1.06998701527863	2.91667948212562	4.18365040881557	5.79919914076137	3.71254217570383	1.37134564754711	0.691741001338206	0.0	0.406928819038451	0.0	1.41988816250163	0.0	0.0	0.331643362319327	0.0	0.0	2.84100510907797	1.03774550821433	1.68280990126173	3.18602662037306	0.0	0.77547603413465
Mbnl3	2.49307167176627	7.8732604989612	0.730382501581066	1.31710373466391	3.95480461348805	1.59609584325308	1.31552126342563	0.0	2.60205845598398	1.10201904175974	2.19587805341456	0.0	1.31586724955472	0.0	8.1494501498153	2.82224382160778	0.0	1.13836980847833	7.21359397642916	0.45510795650219	1.96991632204923	1.71632925101259	7.82673832019231	4.62988974455498	7.4106304015893	8.08662906103437	2.04254170534396	0.0	7.18378192396215	0.0	7.60765822243285	7.95520299491977	2.674009904093	1.37134564754711	0.691741001338206	1.02578236220062	2.70920809040027	1.34350639868065	0.877998489585888	6.33664868967019	1.61457841404594	0.828093827779662	2.7167712664292	7.40616090503533	6.89011673948466	3.52734176237655	1.07400064026488	3.18602662037306	0.0	8.16553724286787
Axl	0.0	0.0	8.13836198648897	1.31710373466391	0.553805582751331	0.0	0.0	1.03008946685305	0.64478157905425	0.0	0.0	6.61755663092362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34350639868065	1.41988816250163	0.0	0.0	0.331643362319327	0.0	0.0	0.0	1.03774550821433	0.0	0.0	0.0	0.0
Tpm4	0.825073691800591	5.73503870870497	0.730382501581066	0.0	9.00659039221344	0.743655904339326	0.802781518971799	0.0	0.64478157905425	0.653770365763334	0.0	7.587765391612	1.04540272173043	0.545700334991473	8.68299942780331	5.82182324291414	6.86146115850485	3.03701816167831	0.612028177988144	0.45510795650219	1.55825260022284	1.33570910752137	1.34347500672802	8.47259861847176	0.0	0.0	0.0	1.51260382292336	7.15067668645027	0.0	1.44212417234982	0.0	1.22989638206685	0.0	1.50878087466048	0.0	0.406928819038451	1.34350639868065	0.877998489585888	0.0	0.0	3.04202952669957	1.92105525631768	8.21128189470441	0.0	0.0	7.84416901309983	0.0	1.59328488474161	5.97550787346907
Gm37052	0.0	0.983212587321725	0.0	0.0	0.0	6.71231636159283	0.802781518971799	0.0	0.0	0.0	0.0	2.00495222173927	0.511545932906333	0.940698656006941	0.0	0.38253531271527	0.0	1.76665572175421	1.04041045498852	0.0	0.0	0.0	0.0	0.782386900187965	1.12620636388176	0.797420952418527	0.0	0.0	0.0	0.0	0.0	0.0	1.22989638206685	0.0	0.0	0.0	0.0	0.822800858894956	1.8128972077372	1.90782505038583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.796145382855203	0.0	0.0
Zcchc12	0.0	0.573792624783881	0.0	0.0	0.0	0.0	0.0	1.03008946685305	0.0	0.0	0.0	0.810186844231269	0.0	0.545700334991473	0.0	0.0	0.0	1.13836980847833	0.0	0.0	0.980014077278177	0.817211916805725	1.34347500672802	0.0	0.0	0.797420952418527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.939208951009561	0.0	0.331643362319327	1.92105525631768	0.0	0.0	0.0	0.0	0.0	2.33190921012446	0.0
Cyp2j9	0.825073691800591	4.80031602573793	0.0	1.31710373466391	0.0	0.743655904339326	0.802781518971799	0.0	1.08882350253439	3.57194549645969	1.13349432641161	0.0	0.27832795920953	0.545700334991473	0.0	1.90021065479132	1.12189611731354	0.0	7.19810276971056	0.45510795650219	0.0	1.33570910752137	0.0	0.782386900187965	0.0	0.0	0.831817853864619	0.0	5.69876125378391	0.0	0.0	1.67236770297154	0.0	0.0	0.0	1.02578236220062	0.406928819038451	0.822800858894956	1.41988816250163	0.0	0.0	0.0	2.7167712664292	0.661245788619251	0.0	1.63507353557453	0.0	0.0	2.81804633870552	0.77547603413465
Zfp111	0.825073691800591	7.20962704788288	0.0	0.0	0.553805582751331	1.23194053689991	0.0	0.0	0.64478157905425	0.653770365763334	1.13349432641161	0.810186844231269	6.7890258454308	5.03215752458182	7.18904647822775	0.684604713656068	0.0	0.0	4.85825646110648	0.0	0.980014077278177	0.817211916805725	2.02688373027258	5.74303326667473	0.0	6.99926181265018	7.02755038717519	0.0	0.0	0.0	0.0	1.67236770297154	0.0	0.0	3.43878585185647	1.02578236220062	0.723969739267883	0.0	0.0	0.0	3.74128642052091	7.29079777110236	1.92105525631768	0.0	0.962357180640882	1.03774550821433	6.75769714675511	4.74286532463855	0.0	6.72284784337056
Cnot7	1.34667388550121	2.87766706367183	0.730382501581066	8.32959726781084	0.0	6.29567821418044	4.79704430176671	7.78038679038819	7.98555249089007	7.63085982110847	5.57173431938859	1.70501160268052	7.4215900322424	7.20157261179974	7.42543887180075	9.30987971129668	7.32016244392677	6.56533929484892	6.57071086246772	8.37752087571032	5.48419645360277	2.26603321714133	2.83803861466091	8.57147351179417	7.54462351263355	7.14178393987456	7.89541002993837	6.56830221628076	7.37427591124183	2.42421652241046	7.61525921673955	8.36240807221822	6.85009457446992	7.9390861688885	0.691741001338206	8.44328000545558	1.20379087646565	6.1333025821196	6.070133475583	1.50332489086003	1.02226873608716	8.95847978380198	4.70503769361324	7.44037045643711	6.02288120028901	4.59492899521166	6.51777308502499	1.30621023874047	8.24604408217281	7.19177950286913
Nup85	2.49307167176627	6.064758373262	0.730382501581066	3.51621411944976	7.82965396626385	5.89903009989727	7.60407069270391	6.48515026612142	7.55522448779757	6.40425719067471	6.7124423235547	1.70501160268052	1.1869637823137	1.72187303374599	2.55368084066683	1.64404795500156	5.68879891908287	4.89877496383374	7.4499384775258	8.51550753707876	4.96102243483084	5.37106638246784	8.41933340206213	8.37585666367811	5.36515215515923	8.03479323832549	7.66534318671762	8.2784121843773	5.43109543781332	3.5751230204658	8.1339366850151	6.0097459317998	6.72722768234866	8.24104097260924	5.31323090338191	1.61923760013546	6.82969328994435	0.822800858894956	7.14724976332615	3.58613047465152	5.9976930238009	6.93628035078109	6.49479937365038	8.10865373264906	7.74103683116341	2.38185580313745	6.48254273452788	6.86571475006386	2.33190921012446	8.65514230070093
Sh2d4b	0.825073691800591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27832795920953	0.0	0.0	0.38253531271527	0.0	0.0	0.612028177988144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.693987302944079	0.4504553604672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.822800858894956	0.0	0.0	0.0	0.0	0.0	0.0	0.559976732890676	0.0	0.0	0.0	0.0	0.0
Fam161b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.797420952418527	0.831817853864619	0.693987302944079	6.45703185271806	0.0	0.425933270541342	0.0	0.0	0.0	0.0	0.0	0.406928819038451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559976732890676	0.0	0.0	0.0	0.0	0.0
Lpcat1	5.24937045108114	0.0	0.730382501581066	1.31710373466391	7.7659467254748	6.9353942317184	7.29087032163616	7.30710774682922	0.64478157905425	0.0	2.19587805341456	2.64940153740273	7.22835636309603	5.59550556807788	1.39164007188406	1.14699603969501	7.45200700449456	3.40743043417945	1.37028656544241	5.14943581839203	2.28981635692187	7.10221258572546	3.89127953201069	3.26898676014273	6.57934908805274	0.797420952418527	1.3560612240596	1.16059555685387	3.75060979321877	3.28314374695054	8.21287544592371	7.47716880627946	3.55630818982276	5.69453936291173	1.15734328869251	5.9082269672052	4.72340056039841	5.64977490594436	0.0	5.23645675689949	5.92610404612174	0.0	3.60264670287682	2.49865453653842	5.56912810112102	2.38185580313745	6.07287314581385	1.98032577662451	5.68464759172622	0.77547603413465
Myo1d	0.825073691800591	0.0	1.21297878169714	1.99396702477734	0.0	4.40819602189198	0.0	1.03008946685305	0.0	0.0	1.13349432641161	1.70501160268052	0.27832795920953	0.940698656006941	0.0	1.33236643625698	0.0	3.70190543388004	0.0	0.0	0.0	0.0	1.34347500672802	0.782386900187965	1.75089798672838	1.68435836258827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406928819038451	0.822800858894956	0.0	0.0	2.03327551812011	0.0	0.0	0.0	0.0	0.0	1.68280990126173	1.30621023874047	0.0	0.0
Sun1	2.2804003969285	2.87766706367183	7.78445997951314	3.08036259953585	5.70062990242066	7.41174658576003	2.79819357189134	6.05865214715591	6.04007693946703	1.44351295627304	3.39932945788403	2.00495222173927	7.28653747444587	2.59860735015058	2.4503169414685	4.79282974473849	5.08479515567032	3.03701816167831	0.612028177988144	1.68943886251341	1.96991632204923	2.26603321714133	7.98395911597968	7.97470718102176	4.69151402590955	8.15172034038734	1.3560612240596	0.693987302944079	6.45703185271806	6.19104297035117	0.425933270541342	1.67236770297154	1.8840128575682	5.22896123449543	1.15734328869251	7.79234435380248	7.89025666435798	8.41614159270922	6.4887933818806	6.93200100514533	7.64388741091972	7.52947067106015	3.90062512346546	1.45646076165329	6.73176009476233	2.64733397575001	0.0	5.90487987092014	3.91852853713453	2.39794767044827
Map9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64478157905425	0.0	0.0	0.810186844231269	0.27832795920953	0.0	0.49153703882075	0.0	0.0	1.76665572175421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3560612240596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06742853899418	0.0	0.406928819038451	0.0	0.0	0.0	0.0	0.331643362319327	0.0	0.0	0.559976732890676	1.03774550821433	1.07400064026488	0.0	2.33190921012446	0.0
Ctps2	6.34427912885805	2.14372614476361	0.0	8.73006157736203	5.97199801355964	7.35938133122301	0.802781518971799	6.61353213410655	6.8920513757036	0.653770365763334	2.801049742594	6.77472311065871	7.78944287841756	5.77579506022638	7.31207901952422	2.01303616853621	3.80111827862973	6.68807291165629	8.19057491723586	8.52425385368939	2.28981635692187	2.01720579484121	2.02688373027258	6.272718646617	3.01739456864077	6.65290003411175	0.831817853864619	6.58696379334709	3.49328888736538	3.28314374695054	6.97742450606016	0.0	9.36696844499622	4.07648865439895	7.80947267853216	1.61923760013546	8.35109153745072	8.3222311553644	5.45051897937397	6.14421403838551	0.0	9.15310319664006	3.60264670287682	7.79409156390365	0.559976732890676	0.0	3.12711201711966	4.92875959817843	5.43844171770583	8.38721168325569
Gm7694	0.0	0.573792624783881	0.0	1.31710373466391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712257197946941	0.0	0.0	8.52272264820847	7.17504585171591	0.0	5.3631319707361	0.45510795650219	1.96991632204923	1.33570910752137	0.0	3.80317898869387	1.12620636388176	0.0	0.0	0.0	0.0	2.42421652241046	0.0	0.0	0.0	0.0	1.15734328869251	1.02578236220062	8.16870772080334	0.0	0.877998489585888	0.0	0.0	0.331643362319327	1.92105525631768	6.96403290816719	0.0	0.0	6.97607427190476	0.0	0.0	6.46835257362456
Smim13	0.825073691800591	1.78331267181321	0.0	1.31710373466391	0.553805582751331	8.33704062171457	7.57056271733501	2.04490209165825	0.0	0.653770365763334	6.77668863182731	1.70501160268052	8.08230121243833	2.07659378790718	7.10220142990993	5.06559353551266	7.29876503367553	3.23407971736398	1.63859542610367	0.0	7.79912941962954	1.33570910752137	2.83803861466091	0.782386900187965	2.51887748428014	0.797420952418527	3.57518817251533	1.16059555685387	6.3181608207179	2.42421652241046	0.0	4.7681034180053	1.8840128575682	7.87225187763184	1.15734328869251	1.02578236220062	8.49875906801413	3.64760813207426	0.877998489585888	0.0	2.03327551812011	0.331643362319327	1.92105525631768	0.0	0.559976732890676	1.63507353557453	1.07400064026488	6.90170350407818	1.59328488474161	6.34745818676831
Usp37	6.67359803553154	5.47477298460187	1.86247742563569	1.99396702477734	0.553805582751331	2.51624085399689	1.99198700516314	3.22299108415747	2.30582986281056	3.9384609472331	4.24095702505125	7.36850294005723	9.46996750320214	7.43411579010203	8.62780957709427	4.4955534982523	5.13395459588782	1.13836980847833	7.30802132021497	0.45510795650219	0.0	1.71632925101259	5.85528891139167	7.59956386026576	3.80851269729502	7.20087212254228	7.78240470481565	0.0	6.06533250963956	1.67069859337895	5.86677682196572	2.91879035451771	6.53128939683477	9.1446936058465	6.46536855157733	1.02578236220062	3.77700442749137	0.822800858894956	0.877998489585888	8.58685932601554	4.0414758445448	4.25483762777801	7.04427366738586	4.24981520408824	6.94111897178575	2.05625427899824	6.40939104685978	7.99061835450772	3.91852853713453	6.24287400565632
She	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27832795920953	0.0	0.0	0.0	1.12189611731354	1.13836980847833	0.0	0.0	1.55825260022284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.691741001338206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
